"A","B","C","D"
,,,-1.19057685496412
,,0.0572683048315414,1.2047938250183
,1.48832555978353,,1.11006926304183
-0.661410045704392,-3.36896083842243,-0.518314150698749,
-0.681129779903233,,0.951070788473945,1.2338346442795
,,,
,0.836116019736342,,-0.836126591266637
0.223443277050411,-1.99698719609832,-1.75346129909477,-1.23118630003068
,1.89984617399615,0.278222422366323,
,,-1.60253773352533,-2.38430254583077
-1.70261496033122,,-0.320899532681085,
0.287448758850646,-2.24092779219812,-1.22611414886788,-1.83458661563469
-0.269114155008503,0.69089947209379,-0.776657578754613,
-0.379524721361516,-0.667108141753769,0.0877763553105377,
-0.694381543701603,,-0.45071046039773,-0.848755404832079
-0.193542723789515,-1.30861003284168,0.316111330536178,0.452163557959082
0.936893991814893,,,1.35433041015665
-0.822071099619348,0.25784029500494,,
,-1.99624163934963,,
,,,
0.452656407369059,,-0.0917519081899008,
,1.31760423347844,,
-0.300061535539994,1.32431247092695,,1.2740680121079
,0.363562734552993,,
,,,
,1.61016202926839,,
,1.47427984119732,0.159619133370559,
,-0.591898243023975,-1.02127091722836,
,0.581686965044175,0.760567769291127,
,,,
,-0.720402076893417,,0.0646898957281388
,,,
,,,
0.577906574128332,1.15853290881875,,0.598219907244484
0.147944852919403,2.03671480099207,1.4535511896345,
-0.842474252999495,,,
,0.682903674452325,-0.256965765273443,-0.452009492656244
-0.529824792261762,,,-0.671289138551832
-1.02078296437523,,,-2.67840319281391
-0.141966124478565,,,
,,,
,1.44198126111566,,
,,,
0.717668905739407,-0.412546197656972,,
,,0.655133755127115,0.941380667644311
,0.505732579879863,0.0248781410962097,
0.00465431422434222,,,-0.00289901397664397
,0.433224245437269,,1.19784887769953
1.11784189633082,,,-0.211479617061387
0.247223611057383,0.948744166725283,,
,-2.91894388740121,,
,,,
0.341368107491606,-1.3665361517526,-2.26469920443996,
,,,
,,,1.16299039315608
,-0.319234572205113,-0.0550923375259332,0.152193776350507
,,0.361370812874536,0.764747962640299
-1.02254967834869,-1.63243433742507,-0.625598203934596,
-1.24578468166768,-0.995006417145386,,
,,-0.121270959883468,-1.515797262961
,,,
,,,
,0.697600321950999,-0.964708029419139,-0.155542482712358
0.425304010820081,-1.14533696735355,,
,1.13691135353305,,
,,,
1.43850642301198,,0.569318573330719,
-1.12796160514441,-2.09301841938621,0.0627757749312673,
-0.685407530092446,,-1.83176010174429,-2.66245750237191
-0.777926523230062,,-0.164045536360548,
-0.377894617164921,,,
,,,0.937079872223451
0.6431477517884,0.501982676473087,,
,,1.04526275325509,1.60035499822632
,,-0.482665776550942,0.971269342679159
-1.52604062628071,-1.56459178545632,1.25147560226848,1.79623080683962
-1.531390868365,-1.5395381060237,,
-0.679166863591522,,-0.613562191108385,0.151535867929007
-0.873373138638672,,,
-1.52098422590799,-1.70241095711984,,0.650306249372834
0.392481087020716,-1.39456197597275,-0.352482780894867,-2.69956978737912
,0.834262892626846,,0.111706916059591
,,-0.413350569963605,
,1.78375903485639,,
0.43139096901476,,-0.372069903788536,-0.10996478395279
1.30415523517353,,-0.228696624250748,-1.3054125307107
-0.389135890602367,,-1.56144833693048,-1.85487019052726
,,,
0.289348445891014,,,0.495131610288646
,,,
0.43006635444484,1.18640348729287,,
-0.785487678087819,-0.565826740298292,0.953459171236268,1.04997035451331
,,-0.914744334754863,-0.458421972455377
,-0.548308277110854,,
,,2.41839216944111,
,,-0.490858972882082,-1.67058862912277
-1.17287394246877,-0.401097973449038,,
-1.56656679944203,0.526502240531232,0.497964584302782,-0.698457207786327
,-1.74017522695881,0.579799065246458,
,-1.81781238690737,-0.710876447539844,
,-2.07576834443546,,-0.386848086199025
-0.239837776867839,,-0.673721820302062,
2.64645121200562,,0.0472993221688198,
,,-1.3170383325249,-0.772261468642129
,,,0.221224344737871
,,0.88352464517789,0.687037661796122
-0.411317805026416,1.0317432276819,0.686048749066546,
0.775514909177735,0.487079206074033,0.00247901692121746,
,,-1.94746357956342,
-0.519983251059716,-1.83598507874222,,2.27006229416335
0.0705883136633334,1.92415283434621,0.884570769342594,
0.409643632238833,,-0.515091431777394,0.00972972468251165
,,,
-0.392624027714829,,0.398132681790294,0.398209630721852
-2.04013363764508,,,
0.540665454614255,,-0.07388502308277,
-0.665321188685167,0.719706540019146,,0.867079964240452
,,-0.20268954213294,1.42734534133062
1.18185827608229,,0.465337590220292,
-0.781710319136195,,-0.516246077592588,0.405480374915777
,,0.675313745481279,0.0351344987325741
,0.967917768886369,,
0.462579685821988,1.15906977293167,-0.366461384462128,0.911875301819592
,,,
-1.97452193642747,,,-2.1121895854878
,,,
,,,-1.48573680783621
1.37284391721474,3.76350264283823,,
,,0.310781041266813,0.246848253196185
0.650457649686153,-0.354864797901549,,0.0156372181426774
,,-0.420627267063732,-1.62477013729044
0.796136862511041,-0.443904039256429,,
-1.68806748417815,-1.87129524236211,,
,-1.0685726672747,,-0.142258936634306
-0.492799345134343,,0.036595931811527,-1.22625253790663
,,,
1.24234024306672,,-0.0683850025353169,
,,,1.43115569005903
,1.41984327693616,1.48213888724349,
,,0.107750739594737,0.151150171565845
,-0.62723372310302,,
,,0.249849740233917,
-1.91377942061336,,,-0.988659708747748
,-1.51685992219998,,
1.74907440578319,,-0.38835788661501,
,,-0.0982924958316871,0.483535600354604
-2.13558164758205,-3.0046805000669,,1.21404466225749
,1.61798555312368,0.726487459375031,-0.816377821277279
0.385901336062221,,0.102445373056678,
-0.698983339711992,-0.0290526653741419,-0.0707086980751326,0.0255181456178522
,,,
0.635905657069789,,,0.996503881075203
,,0.581437500827672,-0.483881849548642
,3.45374147066843,,
1.53695217375178,,-0.279855162305645,
,1.9912730461473,0.864351003663755,
-1.48063431852141,-1.4374890675238,-0.272519708814539,
0.0615794930752654,,-0.757175077359853,
,,,
,1.13413709748625,,1.13813397171044
,-0.570904252280224,-0.627105654093744,
,1.87769748618458,0.766448711720471,
,,0.525750031999772,
3.84776770582989,,1.28414486012229,
-0.999698714984163,-1.9961306988686,,-2.84902141639804
,,1.50957314416338,0.0973463092928657
,-2.00214990670309,,-3.0723123013554
-0.383997466589783,,0.461015379301007,1.75815338291486
3.39789410326659,,0.197852675994489,
,,,
-0.149839624441722,-1.23544682239598,,
-0.468349701374868,,1.11885920536092,
1.12579662627949,1.03547984184858,,-1.29666645457545
,,-0.526066448859251,
,-1.1035845141263,,
0.108873465160088,,,-1.96331802795007
,-2.43094905138181,-0.107535894110943,0.6932331830805
,,1.27368995774805,1.53377616290111
0.00114889952699058,,,
,1.36035523664985,,
,3.34134884469436,,
0.130598427256718,-1.82510075488672,-1.08644187100434,-0.792004261160104
-0.80516346412522,0.535366721474668,,
,,,-0.0606471781283934
,,1.63461738442765,
-0.321797968986427,,,0.651151424024744
0.772423270502735,0.14962284226764,-0.511943453930461,
-0.241610502559277,,0.990505185161539,
0.212770975389143,,,
0.825594764638088,-0.771953366967495,,
,,0.671796683694629,1.07595816183166
-0.752367691986515,,0.415949795741086,-0.1072913140916
0.378199932803201,,,
,,,
,0.956302979172313,,
-0.90211869584583,,-0.955433453843088,
,,0.318044097364308,-0.203983703367643
,,,0.533803358769349
-0.312461712862435,-0.655685972381716,,
0.720717448731055,1.35045334274581,-0.0440139111899893,
,-0.168653796369991,,
0.559022029508583,,-1.33848223146297,-2.51260372283906
-1.55419837865674,-4.17883949469157,-0.771961188467913,
0.709922629586025,-1.28360155128043,-0.766648235144382,-0.961744754138775
,0.266457775523301,,
-0.438081055272362,,0.35954965554566,
0.259304140876942,-0.743990604405671,0.359658412562017,-0.162133969685689
0.491537137167375,-0.693059757923707,,0.41084087949966
-0.49523162403629,,-0.564239442519927,
,-2.2465079206573,,-2.51208877613868
-0.693826247873705,,1.74078428281658,1.6377956112463
-1.26675412863605,,1.74727283648218,
1.12320174331884,,0.322215596908036,
0.380869990508259,-0.174713246548084,,-1.25737255489807
,1.40097837836301,,
,,,
,-0.14311116850838,-0.947444842546656,
,,0.328060336455007,0.220520646406675
-1.72587558927542,-2.524500632911,,
-0.387665690017064,,,
,,,
,-0.789286150436734,-0.376196418661912,
0.0300531850562052,-1.12756747302378,,1.51482528870994
,,,-1.5883551582958
,1.55879664157428,0.467925820434045,
,,-0.75831621928671,-1.03102513906976
,0.333495278684494,,
-1.18749913282224,,,
,4.43568761687044,2.3681654917582,0.390001021931675
,,,-0.721457187575731
,-0.0956847036079388,,
,,,-0.244123186511966
-0.295050798828287,,,
-1.25784490645628,,,
,,0.379908515649751,
-0.204411509653419,,,-0.799307868486654
2.79522292316182,,,
-0.437633109136367,,0.565192367088331,
,,,1.03184245782548
1.96302900357277,,,-2.06497623797015
,,,
1.53418047597992,,-0.321765410848892,0.248751655168063
0.31994399913145,1.74685520769577,-0.225738839309141,-0.744094292454406
0.735767556314044,,,0.328902791417961
,,,
,,,
-0.665469620093402,-0.0123896304024388,-0.160831954871399,
,,,0.540388151315295
,,0.260256331971718,
,,,1.03289897712283
0.388893387922627,,0.10263635588437,0.182752894728437
-0.734515887505581,,-0.181892451278144,-0.872416686317214
,1.75057180955122,-0.758715764100515,-1.59148755371684
,-0.0108134092787749,-0.743115894691872,
,,,
0.196198182203574,-2.07317212083895,,
-0.809436307495285,,,0.80910823425943
-0.478183556262561,-1.90877079206491,,
,,,
0.222763552028825,2.76737973486034,,-0.138389722908012
0.32638808648427,,1.34977095845187,
-2.60126862619487,,1.25436194630331,
0.353843677552644,1.30840862504146,0.378481234611352,
,1.70057640100638,,
1.10246269157661,,,-3.0937624930276
1.56442852049462,,-0.519358382620584,-2.24574393653772
0.877081387486636,,0.0147962435512526,
,,,
-0.422106919518758,,-0.222973991067964,-0.402185223224265
-0.546708463230354,-1.92073016117254,,-1.24905729102883
,,0.202199442612274,
1.63388660497806,,0.28193719452798,
-2.04566836994947,-3.6694290725333,-1.00602518018938,
,,,-2.47021455585218
,-4.53905399905116,-3.29652410115804,-2.20832641499553
0.443885007827916,,2.09069774068708,
0.840796391098779,-1.42386996567762,-0.869456904538622,
-1.36122238319406,,0.4671251194798,0.172228149606043
,0.957323421980601,,
0.401890919389888,0.810871619566177,-0.429933482976944,-1.05111721064503
,1.4001956488784,,
,,-0.516367402330025,
,-0.0515412418889496,-1.56207797542651,-2.11720330063586
,-2.14674371203453,,-1.1966172591147
,-0.663009108249335,,
0.0087367154715977,0.0388487458004684,,
,-2.24124172645469,-0.42175860663013,
,,-0.0269058690372722,-0.461247772422898
,2.87715915251651,,1.57528258021516
,2.45722489833617,,2.26162499051297
,,-0.221491435305631,-1.1035425768338
,0.549605738770782,,0.23884995545372
1.08976676358325,,,
,0.0989279576428588,,
,,,1.95107921708119
,,0.372233326263636,
1.15052514849622,,0.039461366025437,
1.78414809991051,,,0.283850265577148
,-0.265241800100632,-1.25728732647024,
0.185652491774797,,,
0.0354483682218845,,,1.46510123473712
-1.17880670222453,,,
,,,0.355007886933966
-0.584139004443496,,,
0.463172010782841,1.2931908327712,,0.27864880544105
,,-0.258914811080209,-1.24061091877187
,,,0.788947235815602
,-2.11949923308879,-1.09330412551989,
-0.109259812628646,,-1.11567803574771,
-0.473507060280221,,-1.16967805545444,-0.135907802229091
0.199502452302796,0.566513514482539,-0.60115388420932,
,0.127096285730667,,-0.914630190939974
,3.40978544965471,,
1.66343831012612,1.58921710456417,-0.240133971518101,-1.21457336693029
,1.9699212410016,0.0186216759003342,0.0507694951558656
0.622595125918954,,0.175871044967724,
,0.295502069465648,-0.337455817686767,
,-0.892919992346397,-0.254622502848117,
0.148182559359898,,2.14092215439029,
1.4497539900231,1.78683303382047,-0.320335070416487,1.05292793726864
,0.904139368023633,1.92712276740921,2.85074947462944
0.476037320045513,,0.144890739332523,1.78394608706949
,,,
-0.211335027783022,,,
,2.08412874108756,-0.146101313295057,-0.157276646154015
,,,1.9678076185269
-0.789674097566898,-2.27209486553609,0.96153441079956,1.62860660018224
1.17856196494562,1.27940453126293,,0.112095740469023
,,,
0.942811995418926,,,
,,,-1.25163474998507
,,0.959915673783187,1.41791128501084
,,-2.06734818767462,-1.96517838583731
1.17505009049336,2.33109376964856,,
,,,
,1.82919571194563,0.246556178788416,-0.907164578110842
-0.71222130789425,-1.43444854127089,0.0235610949445622,
,-0.48323213847358,,0.745670128111545
,1.30996945441536,1.64386523748671,0.754161808793142
-0.840744443808872,,,
,0.996199623294256,1.89328592501449,
,,-0.500494329488545,
,0.764746092558552,,
,,1.23708235340196,
,4.20116984145387,,3.46241070464073
,,,0.866082583798768
,-1.47378730261533,,-1.20248178412723
-0.823408826572036,,,-1.30540519184585
,,0.322986346745714,1.19689679519109
,3.4777098708167,,1.12486522078001
,-1.13936352750499,-0.414269511098823,-0.489944016540685
,-0.696866881999772,-1.52289076874534,-2.75544755180862
-0.330875222600662,1.06918808309241,,
-1.99402402553584,,-0.361545848055414,
,,,0.0769036134030217
-0.077663050636602,0.608573521096526,-0.779159988991533,
,,,
-0.237914125201134,-1.1155699988043,,0.82874695336487
-0.0450767462632371,-0.415498643944668,-0.209775804058287,-1.8943015144394
0.836517108817736,,-0.251324202296398,-0.0268512810819405
,1.30429561393037,1.07321990889341,0.60209110882944
-0.712897541973411,-0.725712733941922,,
-0.641242754246421,0.827663635352385,,
1.35189190348714,3.06090414889721,,2.65540114119518
,-0.621167348056574,-0.293154473112178,
0.298306520787785,,0.631057089777351,0.92257094246956
0.406006126879321,,0.65720934352744,0.94536001138423
0.444066919748991,-0.00129739330985912,,
,-2.74684381843842,-0.81685553572876,0.957645999528323
0.687200526409487,,1.03883144268176,
1.18763919384774,-0.704981924803975,,-1.02797525562822
,,,
-1.31749173927412,,,
,1.01057214897374,0.359831252623706,-0.740216156538726
0.440787497235852,-0.143549876831754,,
-0.506527344100333,1.59317678645497,,
,,0.47866344807126,2.82085283448927
-1.51261390155335,,0.0600201686029735,0.701255835911585
0.371930404777423,0.649597287542966,-0.642155914032242,-1.03185508038322
,2.14027633972635,,-0.409089621824317
,-0.651063737145319,,0.838615655513623
0.902945421002935,,,-2.4163881814307
0.112032032678918,-1.42583555409328,-0.929411907283543,-0.0720216438860559
-1.65511237263211,-3.32881772296267,,
,-2.5632226837661,-1.22429810498632,-1.26560929175488
,,,
,-1.92187163138344,,
,,,-0.92095745064941
,,1.23226709762587,1.57328473204459
-1.11639842385609,-4.0395289263994,-2.23236254126156,-2.37924483066331
0.273219845406362,,-0.901476146464629,
0.956232893297573,3.15663424971527,,
,,,
-0.405343062309264,,,-0.1295621245487
2.36056236707844,,-0.203749924753692,
-0.186566122419816,,1.30785661032619,
0.332457884923122,,,-1.70421554176227
0.477480979923099,-1.55397125945592,-0.291191619717238,-0.91783587491779
0.945988558385869,,,
0.846452117295668,0.326244267170211,0.351832198814307,-1.62136559060593
-0.019254972005391,1.49270446018658,,0.526150044447346
-0.132087420214518,,,1.39999972812575
,-2.14898426733494,,0.322678626889986
,,,
,,0.0491414640567702,0.499178622024643
-0.420956439603431,,-0.152409942940628,0.830302842970592
0.853102288403864,,0.434727925206045,0.244207177625612
0.0623769123231979,,1.13440579860731,
,,,1.61081641928259
,,-0.321274077945882,
,0.698565435424928,-1.58924890497948,
,,0.0777006616343059,
,,,1.2474706442605
-0.178539127990153,1.29300028816173,,2.51491754585376
-1.404679097393,-2.22139826640275,,
-1.04446826822157,-1.98992817064473,-1.34746419951173,
-2.00067228857843,,2.00119554372571,1.86390217385591
,1.30425005542586,,
0.189138778196092,,-0.804092583765192,-0.172379886392718
,,,-1.13880629025074
-0.169024101222119,,-0.204693016766731,-0.293496017243457
,,0.20244853425014,
,,0.897976552782491,
-0.166083725763023,-0.336789558169363,-0.766123121233478,
0.285401740533644,-1.03366083952444,,
2.12217419111576,1.76186403747313,,
0.97602105146384,1.01285288854049,0.96594180323227,2.96237919610994
-1.18724962621434,,,3.00346010057267
,-1.32249594372118,-0.620401485802682,-0.680584798908804
-1.66903888136901,,,
,,,0.156344604290918
1.47510824892149,,,1.90008853446939
-1.55955382009392,-0.174674721305126,0.571754571516838,1.27707925304874
-0.840713390285071,-1.10769207098602,,-0.0557429843897931
1.5521299362168,1.59820151744093,,-2.60558642125501
-1.16014991254167,-2.54503519815875,-2.79860756384627,-4.36870377390186
,-0.953904608686206,,
,,-1.97662570241427,-2.2928422247025
0.835960815401656,,,
,-0.64186741341742,0.00141102530001877,-0.272413679588133
,1.97561146351048,-0.0383733734024097,-0.381504961299511
0.181666022418198,-0.540438120261759,,1.3362628756594
1.08230069478159,0.698667899703338,,-0.649503826805278
-0.574339432054787,,1.34783588281669,
0.813003478177536,2.28446332055629,-0.641601410719434,-0.675663729038104
,,,
,-0.682147792142447,-0.11585897515658,
,,,-1.14942861554986
,2.71769323120614,,
,-0.391891341903248,,
,,2.1036067995317,
-1.04503325684861,,-0.46349779954565,-2.1741452166915
,,,0.193145345316475
0.314212127886257,,,0.567979174779467
,,,-1.52377527932739
-0.285008962297891,,,1.71158502511461
,,-0.315864111500411,
,-2.10031315249155,0.587337320259088,
,0.480042841316907,,1.00809638088184
,-2.86392845623892,,-2.07226896169799
-0.0454864601525843,0.548628946379815,-1.63603214432772,-2.72994533127527
,-0.688519959548574,,-2.44799855584978
,-0.294941702735175,,
-0.0881348355347213,1.10082499673302,,
,,,-0.241447037008301
1.84942278547432,1.23945420806242,-0.33156144270219,
,-1.66506052919851,,0.566502127473905
0.0305167312413108,-0.584860540959749,,3.24564210114618
,,,
-0.591791596706521,0.823640236175858,1.34200178183963,0.815926066431245
,,0.640047628063251,
,,0.906201937915906,
,,-1.20360476908719,-1.45357477783765
,-1.56026140794488,,0.471107373061696
,0.102239985969438,,
-1.18312190409505,-3.82551874234733,-1.27231812336626,
0.100254608889982,-1.42781393736661,-0.605390249662496,
,,,1.83506505626635
,,-0.289689312635065,
,1.40355759143368,1.08982611608064,0.543574863634712
,1.8305833378565,,0.00810144939823071
,-2.69721268411214,,
,,,0.329320338746258
,,,
,,-1.66270326128134,
0.0872739669408552,,,
-0.386901805789896,0.346688281670622,,
,,,
,,,-0.474007445256467
0.575108419945759,-0.922074232480714,,-3.01092252753313
-0.420529513231707,,-1.20564467595267,
,0.528910983000533,,1.14606041223816
,,,
0.833467456138272,,,
0.913793954269981,0.494201965200219,-0.704825681079017,
,-0.828501688519109,,
,2.25577123060289,,
-0.868707350583205,-1.78122513483068,-1.4755659989304,-5.04687185558449
1.97856794433333,,0.758634178038794,
0.154337034721032,,1.69202809793868,
,,-0.295973493530672,-0.588263047185994
1.7704099411341,,-0.831344042492233,
,3.20506539009952,0.337833009163674,
,,1.46832638292505,
-0.00259399312365598,0.394787246502619,,
,-0.686997649366075,,
0.956645018495331,,,
,-1.21963137245234,-0.62926820971909,
0.272647072247265,-0.931199507543695,-0.69916207284241,-1.07118352740776
,-1.45754150162094,-0.0346568501631155,-1.2389567558825
-0.00488185240666987,0.753089541188141,0.288890667273905,-0.51876623201354
-0.976219228606303,,-0.528698784984603,
,-0.419633583247551,,-0.656771947541566
0.456619218695199,-0.0334002108502014,-0.750914427101637,-0.537961294566223
,,,-0.0201447039509074
-0.370973645420588,-1.30337660256683,-0.428532628249292,-0.45063819408532
,,-0.33708967552305,0.704959602521563
,,,
,,0.42496097922147,
,,2.58316390917353,
1.94717122293365,,,0.381360660631275
-1.04415408185314,-1.80974715377956,-0.371067441639891,
,,,-0.350211648631271
0.750693303487793,,0.180405503056341,-2.09547522269232
,,0.189606967608591,1.16332400700201
,-1.60334774596138,-0.726030601270838,
,,-1.25006132260984,
0.72712461202541,,,1.69518729667672
2.14944999847516,6.12615101274367,3.70335062644464,
,,,
1.9541579949905,0.903590929227825,,
,0.208520100447429,0.201283634750485,-1.36994323524994
,,,
,0.985666738155839,,
,-2.97519466489056,,0.820665818707905
,,,
,-0.114415923460184,,1.20043399876866
,,,-0.371049322129611
-0.516169940697678,1.01215865793397,,1.04828506452838
0.726821602559821,-0.515628919930482,,
-1.72530302830821,,0.00895667440265884,0.710868409394981
-3.46749014053051,-3.10479594879568,,-1.10131652581271
,,0.188899317908709,
,,0.156544914887394,
,-3.22281458350508,,-1.72320256168378
0.339561339313835,-1.55770251707144,0.519976455751954,
,0.0073744847448079,,
,-0.972832327460284,,0.0409047905564973
-0.724943075530093,,,0.784149893732821
-1.09723951889746,,1.32280580600479,1.1663944678635
,-1.95713682149933,-0.45115414697083,
,0.972607655942557,,-1.82842223140045
-1.10155882951385,-2.53814227539515,,-0.549343926781968
0.87508686066438,,0.819625808401254,0.291579789524278
-0.543361285734364,,,-0.47788792663271
-1.325192575428,,,-1.20006598343246
,-0.700191219570724,,0.51931462524945
0.730203038317124,,0.99928635727184,
1.16652154284273,1.99557262436078,,
,,0.839494513617356,1.49955509628039
-0.042944645562958,-2.56210764633777,,
1.52101671163447,,,2.09860100321958
-0.437363048941313,0.623847837273388,,
,-0.692899499197789,,-0.546076106413597
-0.330301353901466,,,
,-1.82180270319112,,-1.3059177919265
,,0.757722867073733,
,,-1.75330568359439,-0.935799713773506
-1.43474421331532,-1.3301556647313,-0.892350312674291,
,-1.81281499047014,,0.344627462107504
0.293401898890875,1.16512540130208,-0.036188826830932,
0.193904035749299,0.267888448517691,-0.1770854571268,-0.786452481427099
,,0.0102454517320812,
,2.59945760293387,0.944335367289455,1.68307367409751
0.81905863440206,-0.286354839409924,-0.21623323715547,-1.36023997450867
0.0861944196129517,,,
0.295126009159854,-1.90576670515568,,-2.72440977006629
-0.267514353046628,-0.661219065727212,,
,,-0.0539348358515315,
,-0.226985599232974,,2.31945947672138
,,,
0.0317639392573996,,1.0974900548977,
-0.049580863194301,-0.133723334536575,0.186910707935366,1.17237466887547
-1.01721427522611,-0.468598269055796,,
-0.369167110386087,-0.665038433456916,,
,,0.949525530520668,
,,,
,,,
,,,-0.0829483074697484
0.992464847289877,2.99647169205539,,2.39712088632484
0.700825360379763,,,0.286507894212695
,,-1.76587536607313,
,,-0.328768938691552,0.378975600518946
0.886951944467952,,,
2.61914186876191,2.9344427476544,1.01026579357616,
-2.10174407191339,-1.21100790839561,1.57851171405849,2.32816569117665
0.877830613013444,0.342727257621021,,-0.475786231775993
,2.64978107826143,,
,,,-0.856763690729415
,,0.39135492693812,1.93786160832544
,,-0.77165086180385,
,,,
-1.02513096565978,,0.120370381918041,-0.791399063073675
,-0.456826410423507,1.97309162062236,4.25444496782675
,,-0.0549746698298747,0.0114957346162192
,,0.832445528544883,0.340386233712816
,,,0.576843757535292
0.157066617984318,-0.200094400926007,,
,,-1.62614262511536,
1.77002061352102,2.94307480381936,,1.52970908242313
0.357371337321231,,,
,,,-1.4318440520467
,0.220889958260464,0.570535918009608,0.399663060798851
,1.33693752848265,,
-0.749614085475107,-2.88523082626436,,-0.959495957362015
0.469876168757493,0.21196020149029,-0.48151086356524,
0.916287002054607,2.12234417881227,,1.73372803863999
,,0.514376955796947,
,,-0.907871113848211,-0.609230872184781
,,,
,-2.59778134176169,,0.371951168535352
0.1096292550283,-1.30667390777147,,-0.541742202986526
1.22445816022471,,0.824637314068547,
,,-0.902934659468334,
,,,0.259778579217592
1.31101143367217,2.34821453855658,0.965899633240945,1.57023947183372
,-1.39413961643678,,
-0.107854506831741,,,
,,1.07054108448762,1.42149222471862
0.365478048006868,-1.00327915699321,-0.172433420130284,
,0.0374846514611991,-0.602468719265053,
-2.28682734659651,,,0.737403252515488
,-1.46230816372845,0.616000154244571,
-0.188516883345103,0.15206563798622,,-1.27405322695359
1.06045652313553,,1.60841426709157,
,-2.4581045033074,-1.01091662529479,-0.841513200573102
0.757946719392751,,,0.506935705174252
,0.90817125629516,,0.569453654175749
,-0.125798402568217,,1.31509544459483
,-0.315015013177548,0.458604033376037,0.0225507743416918
0.507768765250309,2.52921264131119,1.23514409192436,
-1.28983936850713,-0.292003146300752,,
-2.08729404128126,,0.093152785711568,-0.444779512598579
0.244182500604316,-0.571671384280808,,
0.457002597062591,3.2839483116925,,1.91297232349267
,,,-0.104567877067657
,3.8892009109907,1.63084236159501,2.35608798112863
-1.36797261452683,-1.76208773973448,,0.33037125287343
1.93685825415602,2.40258448149663,-0.93431764349343,
0.615346706598467,,,
,2.23508665594445,,
,-0.0354524477588837,,
0.34506568921283,,-0.53396423966762,
0.392554733764943,,,0.669933080249637
1.28592362421824,,-0.746688743870581,-0.0273307316837486
,,,
0.251925858650462,-1.39690132800714,,0.527726789203594
,2.5485610961854,,-0.855549439411359
,,,
,,,
2.4589646194879,3.13048380348592,-0.537821889263707,
-0.793413753249421,,,1.25479220961371
1.59134943810044,,-0.268592535927008,-1.74835900326181
,,-0.775863205508173,
-0.429274897536772,,,2.17149846271123
,2.97104696800325,0.106080546459007,
-0.402439401426522,0.298128279267526,0.865004517562554,
0.0986456856685551,,,
-0.495890451579524,-1.87289537322022,,-1.27775723527734
-1.07420526214142,-0.520787771147301,-0.329540034729085,
0.68772905198068,1.40848842755569,,-0.875538769028093
-0.293945093193814,0.564542043031367,-0.205402333452048,0.0781374175084508
-0.186111935954159,-2.48868730126581,-0.943872103094268,-0.24443208806196
,0.508046359241048,1.13176664986067,
,-2.16521520062804,-0.897135870808645,
-0.97984040002516,,,
,0.328186438374764,1.40826098448629,
,,,
-0.226804865490008,1.08318414932744,-0.487705869229662,
,,0.72115262190888,-0.141235681244352
,,1.17731250935065,
0.440206587745544,,,-2.06728458305213
,-2.57553639486301,-0.22999989107151,-0.373114746065439
-0.57098989603792,,-0.622024450078569,1.90051329209559
-0.129044919635936,0.152487255895749,,
,,,
,,1.37989902334305,
,,,0.518518433292899
,,-0.0291201067079358,0.0582023845255758
,,-0.14508031162232,-0.133716052289378
,-1.28853152039446,,
-0.332948359833085,0.521790714635075,-0.529256136507369,-1.68469976324518
,,,-1.01780321338777
0.785979287677065,,-1.73840475680891,-1.67222233379382
,,,
,-2.04881911644747,-0.658637088674311,-2.37041631934289
,-1.87442267352764,-1.22404886963331,-0.78980212354215
-0.0133385142955068,0.0719368391323197,,
0.309625731800337,,0.379704036169504,0.86340932067428
-0.378627997285551,-3.22749761144781,-2.12227062879527,
0.947117144956565,1.00901533225515,0.621444971082939,-0.493212297172831
0.230409386366505,,0.0130151781898371,
,-3.06203859206919,,
-0.365080856171345,,,
,-1.57210880224971,-0.683175183724646,0.133373031436781
,,0.15642875899137,-0.857625521274531
,-3.1439254654218,-1.24632872989172,0.206957644362206
,0.780139135738333,0.14719716522025,2.93154234323465
-0.743249928266758,-1.07999232424747,-0.0250130525128346,
,,-0.891298224836235,0.39794330851852
-1.90948334050916,-5.40878603190606,-2.97410133696758,
-1.36530697914756,-0.727931991988577,,
1.37168518589256,,,
,-0.579887037178244,,-2.9443755163599
,,1.9892998371453,
0.799707422445035,0.015320767815245,-1.38833860500839,
-0.0719821483293213,-0.76102619549566,,
,-0.0524742711677577,-0.240759321225739,
0.817466919571,-0.381617903130862,-1.41880887017829,-3.1854201566659
,2.08033238682323,,0.601429601976749
0.898615110514001,2.48052211443794,,-1.6853725493217
,,,0.316263153188676
0.0321189318202827,,-1.37345480120212,
-1.15812007223265,-0.948844976924065,,
,,,
,1.33450103033284,1.94465650650487,1.89600018920301
0.482288585831482,,,0.544732366231951
1.74348458341121,,,-0.103407664658003
0.799182254853015,0.913290024256939,0.618702472606413,
,-0.405591289648236,1.50455731327098,2.02391520388852
1.50970573441613,,-0.896841819947043,-0.509903137143142
0.737178219980926,-0.266343331684657,,
,,0.427818147567497,0.232506115082117
,,-1.14851449953542,
-0.0377610079164379,,,-0.172122411201302
,-2.37468054323971,,-1.4840910171068
-2.23987706472538,-0.249440295937725,,-0.926878878298283
-0.780464256764399,-2.57672642637668,,
,,,0.495043488042051
-1.22675156454802,,0.286471388262252,
,-3.2458846144654,,0.112135494972554
0.587619016735106,1.71521275200585,-0.157765677617564,-1.4444742972146
-0.780499853388954,,-1.06646129597777,
,,,-1.43200890219406
